Subject-ID,Label,One Hot,Binary Label,One Hot,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20121004-17_m_44,level_two,2,level_four,1,2.901,0.063,2.850725712,2.854831858,2.847823204,2.850683351,0.000144531,0.009298413,0.000289165,0.018603433,0,0,0,0,0.1,1.53E-12,130,129.6101687,36.96236848,0.013121182,0.016070517,0.002324449,0.007986527,0.008283124,0.00662626,3.246334626,9.92E-12,1.08E+11,0.99821271,0.000241605,0.015543647,0.063,0.015,256,0.99283167,128.0427316,254.4017179,0.709484017,3.654631089,0.772143515,0.765305618,-0.003850446
20121004-17_m_44,level_two,2,level_four,1,2.811,0.022,2.795372603,2.794929293,2.794440367,2.795364927,0.000147727,0.022547492,0.00029556,0.045111004,0,0,0,0,0.1,1.23E-12,131,130.3478708,37.20790401,0.013208344,0.006843444,0.000482537,0.01794581,0.01741551,0.010233856,2.586688993,6.75E-12,2701417096,0.996624776,4.29E-05,0.006551827,0.022,0.01,256,0.992251648,128.0996407,254.1436312,0.467528483,2.752878127,0.828115751,0.801018553,2.33E-17
20121004-17_m_44,level_one,1,level_four,1,2.796,0.046,2.769030365,2.76969802,2.767006024,2.768979056,0.000130682,0.007751071,0.000261456,0.01550765,0,0,0,0,0.1,1.55E-12,130,129.2374515,36.91161966,0.013103166,0.017637287,0.001406744,0.006535477,0.007718579,0.005907436,3.299344875,1.05E-11,24475307289,0.998960597,0.000284254,0.016859839,0.046,0.036,256,0.99326378,128.1435121,254.4827269,0.736134591,3.55445642,0.834954107,0.809917,0.000167411
20121004-17_m_44,level_zero,0,level_zero,0,2.796,0.021,2.784987788,2.786036269,2.785036269,2.784980476,0.000137074,0.021474224,0.00027389,0.042908053,0,0,0,0,0.1,1.45E-12,131,130.2697648,37.08545495,0.013164876,0.006565392,0.000556285,0.02784561,0.027961201,0.026629844,3.007075973,9.15E-12,7857333111,0.998317906,4.07E-05,0.006383181,0.021,0.011,256,0.993779833,128.165076,254.5662843,0.2512032,3.214623235,0.769853741,0.748925892,-0.011941964
20121004-17_m_44,level_two,2,level_four,1,2.872,0.09,2.815006877,2.818834711,2.81134375,2.814834931,0.000142756,0.004587456,0.000285613,0.009178171,0,0,0,0,0.1,2.22E-12,130,129.9516879,37.2605051,0.013227016,0.032511528,0.002938516,0.003818428,0.004551446,0.003457245,3.923032682,1.66E-11,1.69E+11,0.998693407,0.000968374,0.031118703,0.09,0.058,256,0.992417267,128.1409523,254.178006,0.832322808,4.279304479,0.742404634,0.724386232,-0.003404018
20121004-17_m_44,level_one,1,level_four,1,2.785,0.027,2.771573588,2.773484472,2.772347594,2.77155804,0.00012358,0.013309372,0.000247247,0.026628201,0,0,0,0,0.1,1.12E-12,131,130.5575794,37.05643341,0.013154573,0.009745012,0.000277195,0.013230121,0.01616859,0.012839901,3.251593925,6.93E-12,19377053180,0.997891084,8.62E-05,0.009285152,0.027,0.018,256,0.993504883,128.0831361,254.5412765,0.667174835,3.610810112,0.801241268,0.773318285,-0.001897321
20121004-17_m_44,level_zero,0,level_zero,0,2.947,0.128,2.897089721,2.891225191,2.90285,2.89685055,0.000164418,0.004416011,0.000328597,0.008825618,0,0,0,0,0.1,3.84E-12,130,129.3263912,36.926331,0.013108389,0.038613395,0.003274854,0.004638089,0.005560148,0.004681912,4.708602043,3.32E-11,1.71E+11,0.999464089,0.001386234,0.037232159,0.128,0.0615,257,0.993206909,128.3248419,254.3538581,0.037867542,5.03674894,0.765492996,0.751417162,0.010881696
20121004-17_m_44,level_one,1,level_four,1,2.872,0.043,2.850677608,2.853291005,2.851965368,2.850642882,0.000149148,0.010598092,0.000298046,0.021178471,0,0,0,0,0.1,1.24E-12,131,130.3331736,37.11859092,0.013176639,0.014755405,0.000716626,0.009710444,0.010562094,0.008317724,3.406293084,6.98E-12,33973555712,0.998042003,0.000198051,0.014073074,0.043,0.027,256,0.992124254,128.0809277,254.2227971,0.756653429,3.77090122,0.77729567,0.772776097,0.004743304
20121004-17_m_44,level_zero,0,level_zero,0,2.853,0.027,2.838760187,2.840722222,2.839785714,2.838745829,0.000133523,0.014786157,0.00026714,0.029582819,0,0,0,0,0.1,1.22E-12,131,130.1513735,37.00875704,0.013137649,0.009436206,0.000451745,0.012692188,0.017238362,0.011988425,3.130180221,7.55E-12,11920127738,0.998623885,8.15E-05,0.009030252,0.027,0.018,256,0.99269979,128.1294106,254.3008176,0.465157493,3.431251349,0.775819347,0.749843304,0.001953125
20121004-17_m_44,level_one,1,level_four,1,2.812,0.025,2.798207073,2.798841463,2.798367232,2.798193113,0.000121094,0.013697985,0.000242274,0.027405703,0,0,0,0,0.1,8.25E-13,131,129.7635601,37.20930619,0.013208841,0.009218813,0.000577584,0.015125624,0.01568892,0.014312129,3.112059274,4.55E-12,20981492925,0.998841283,7.82E-05,0.00884026,0.025,0.017,256,0.99346316,128.11639,254.5379549,0.389815742,3.406258727,0.753211562,0.741194984,-0.002929688
20121004-17_m_44,level_zero,0,level_zero,0,2.786,0.02,2.778663555,2.779151163,2.777875,2.778657437,0.000129261,0.022164619,0.000258615,0.044344986,0,0,0,0,0.1,1.02E-12,131,129.7960166,36.97264235,0.013124829,0.006083461,0.00031544,0.024832969,0.026735429,0.023910358,2.837324814,5.74E-12,15033201052,0.996011461,3.40E-05,0.005831878,0.02,0.01,256,0.99371357,128.0810342,254.6346611,0.842456099,3.091663709,0.768701367,0.752597131,-0.001729911
20121004-17_m_44,level_one,1,level_four,1,2.759,0.019,2.748335496,2.749180328,2.748322581,2.748327654,0.000131037,0.019954573,0.000262167,0.039923323,0,0,0,0,0.1,1.22E-12,131,129.7203093,37.02641198,0.013143916,0.006736653,0.001056879,0.023768431,0.022656335,0.021496242,2.900033827,7.25E-12,9950270782,0.998443581,4.31E-05,0.006566762,0.019,0.013,256,0.992974768,128.1516521,254.3256919,0.29753738,3.240481806,0.760982124,0.738271088,-0.00390625
20121004-17_m_44,level_zero,0,level_zero,0,2.845,0.066,2.808200587,2.810994872,2.812342466,2.808087327,0.000121094,0.004800454,0.000242274,0.009604319,0,0,0,0,0.1,1.20E-12,131,130.2341242,36.95476327,0.013118482,0.026363971,0.002282951,0.003320985,0.003939977,0.002515758,3.45094611,8.00E-12,21678253778,0.999234886,0.000636325,0.025225478,0.066,0.052,256,0.994083143,128.1597302,254.6930515,0.662579842,3.828554434,0.786015431,0.780242793,-0.000223214
20121004-17_m_44,level_one,1,level_four,1,2.789,0.023,2.774438372,2.774517045,2.774072165,2.774431665,0.000131392,0.021533542,0.000262522,0.043024165,0,0,0,0,0.1,1.09E-12,130,129.4913115,37.02002899,0.01314165,0.006358717,0.000345772,0.029412197,0.029534523,0.028936709,3.055579796,6.17E-12,29468685298,0.996690292,3.72E-05,0.006101739,0.023,0.01,256,0.993877524,128.2679587,254.5106123,0.623465212,3.415804775,0.777461298,0.767337245,-0.00234375
20121004-17_m_44,level_zero,0,level_zero,0,2.76,0.032,2.743286744,2.743563636,2.742715736,2.743269436,0.000128551,0.013189105,0.000257194,0.026387581,0,0,0,0,0.1,1.22E-12,131,130.2806589,37.28315947,0.013235058,0.010224588,0.00013333,0.014282578,0.017473246,0.014449754,3.480020453,7.34E-12,3.03E+11,0.997409525,9.50E-05,0.009746767,0.032,0.017,256,0.994583517,128.2531007,254.6823951,0.679804885,3.937742379,0.811706351,0.795502876,0.001674107
20121004-17_m_44,level_one,1,level_four,1,2.713,0.014,2.70409349,2.705493151,2.70464557,2.704089812,0.000107955,0.024201268,0.000215986,0.04841973,0,0,0,0,0.1,7.73E-13,130,129.6027623,37.0753107,0.013161275,0.004655627,0.000226737,0.021467476,0.028284587,0.017979594,2.557097826,4.35E-12,11008288196,0.996002304,1.99E-05,0.004460698,0.014,0.008,256,0.993865061,128.1569789,254.6201159,0.581974633,2.887862902,0.843324269,0.821367422,-0.007421875
20121004-17_m_44,level_zero,0,level_zero,0,2.705,0.015,2.69816972,2.699356784,2.698234742,2.698165779,0.000146307,0.031721028,0.000292718,0.063464592,0,0,0,0,0.1,1.88E-12,130,129.4758162,37.00671397,0.013136924,0.00482394,0.000167951,0.024811353,0.039138266,0.023776595,2.626758572,1.18E-11,7713380296,0.994925348,2.13E-05,0.004612298,0.015,0.009,256,0.99313438,128.0953606,254.4334934,0.615602505,2.872648642,0.877972175,0.8533633,-0.004101563
20121004-17_m_44,level_two,2,level_four,1,2.767,0.091,2.696589331,2.705990909,2.693210526,2.696454739,0.000125355,0.004651984,0.000250799,0.009307273,0,0,0,0,0.1,2.35E-12,130,129.3486714,37.17737831,0.013197507,0.028161301,0.002931742,0.00350079,0.003784317,0.002653443,3.533555696,1.87E-11,32885484482,0.998062844,0.000726119,0.026946591,0.091,0.03,256,0.993151628,128.1091176,254.4566824,0.808979657,3.803090563,0.804201681,0.779111314,-0.006696429
20121004-17_m_44,level_two,2,level_four,1,2.75,0.028,2.738515846,2.73884507,2.737128049,2.738501597,0.000108665,0.012298706,0.000217407,0.024606149,0,0,0,0,0.1,9.03E-13,130,129.278872,36.94232424,0.013114066,0.009240943,0.000351539,0.01607368,0.016379982,0.015592971,3.220436776,5.60E-12,22152690207,0.998203175,7.81E-05,0.008835464,0.028,0.016,256,0.994560909,128.2609391,254.709879,0.697911475,3.506272454,0.805270054,0.796036906,0.005078125
20121004-17_m_44,level_one,1,level_four,1,2.66,0.013,2.653688098,2.654693878,2.653650718,2.653685481,0.000143821,0.038582242,0.000287744,0.077191895,0,0,0,0,0.1,1.61E-12,130,129.6332339,36.96866892,0.013123418,0.003896107,5.18E-05,0.054436517,0.052896204,0.053025001,2.609954092,9.23E-12,8026952567,0.99266535,1.39E-05,0.003727648,0.013,0.006,256,0.993045028,128.1117869,254.3720597,0.718190903,2.882362159,0.84519403,0.823257839,-0.001004464
20121004-17_m_44,level_zero,0,level_zero,0,2.64,0.011,2.634339882,2.634595745,2.633625,2.634337948,0.000104048,0.032590659,0.000208171,0.065204474,0,0,0,0,0.1,8.75E-13,130,129.2998614,36.85642505,0.013083573,0.003333394,0.000114558,0.040631293,0.04626233,0.038375051,2.415160047,5.11E-12,6037209068,0.992788028,1.02E-05,0.00319258,0.011,0.006,257,0.995281669,128.2310612,254.872265,0.706004683,2.725313152,0.829359344,0.812247051,-0.00078125
20121004-17_m_44,level_one,1,level_four,1,2.623,0.007,2.619084561,2.61972561,2.618767857,2.619083777,0.000117898,0.058178621,0.000235879,0.116398577,0,0,0,0,0.1,1.19E-12,131,130.4084925,37.1367503,0.013183085,0.002077559,0.000186639,0.346784768,0.084070171,0.151215967,2.0036968,7.01E-12,6300347491,0.984953601,4.11E-06,0.002026479,0.007,0.004,256,0.993275705,128.1705012,254.4314394,0.560568128,2.205071218,0.827048565,0.812883627,-0.005078125
20121004-17_m_44,level_zero,0,level_zero,0,2.619,0.013,2.612240618,2.612386076,2.611432749,2.612238197,0.000116832,0.032844642,0.000233748,0.065712619,0,0,0,0,0.1,1.06E-12,130,129.5569265,36.97208144,0.01312463,0.003716873,5.76E-05,0.044387434,0.044734238,0.042099788,2.560699498,6.00E-12,3193369451,0.993011737,1.27E-05,0.003557122,0.013,0.006,256,0.992360698,128.0760215,254.2705149,0.691426541,2.853229133,0.847803819,0.825865404,-0.002539063
20121004-17_m_44,level_two,2,level_four,1,2.601,0.009,2.596403358,2.596712766,2.595704082,2.596402201,0.000136364,0.055615432,0.000272824,0.111270378,0,0,0,0,0.1,1.28E-12,130,129.6177218,36.92873175,0.013109241,0.00255186,9.86E-05,0.048103718,0.076423512,0.045897476,2.179005354,6.60E-12,2688288860,0.986768507,6.01E-06,0.002451903,0.009,0.005,256,0.992585606,128.2054529,254.2203451,0.722833442,2.403521337,0.841122949,0.821080209,0.020703125
20121004-17_m_44,level_two,2,level_four,1,2.752,0.045,2.73538842,2.735196078,2.736005376,2.735362797,0.000138494,0.011695458,0.000277087,0.023399226,0,0,0,0,0.1,1.54E-12,131,129.8039725,37.1502079,0.013187862,0.01218396,0.001461629,0.010829959,0.013103909,0.009897781,3.584488142,9.60E-12,53396391401,0.999095922,0.000140226,0.011841718,0.045,0.0195,256,0.992139953,128.2260075,254.0952653,0.196374723,3.879365751,0.812179172,0.797159705,-0.002790179
20121004-17_m_44,level_one,1,level_four,1,2.68,0.013,2.673825054,2.673477987,2.672622754,2.673822506,0.000115767,0.031359971,0.000231616,0.062742222,0,0,0,0,0.1,8.14E-13,131,130.0049554,36.98582408,0.013129508,0.00381732,0.000342302,0.031983378,0.028994741,0.022756684,2.344676252,4.28E-12,5221778587,0.9949186,1.36E-05,0.003691555,0.013,0.007,256,0.994306634,128.1587123,254.713448,0.757059148,2.619480065,0.788816953,0.765861802,0.003404018
20121004-17_m_44,level_zero,0,level_zero,0,2.713,0.031,2.699574684,2.701893258,2.699938776,2.69955804,0.000132813,0.014007994,0.000265719,0.028025941,0,0,0,0,0.1,1.37E-12,130,129.5585159,36.97664264,0.013126249,0.00989982,0.000409258,0.013719545,0.017352398,0.01386959,3.365552579,8.20E-12,20720989157,0.99862131,8.99E-05,0.009481193,0.031,0.017,256,0.993532468,128.1853775,254.430477,0.627635509,3.684964274,0.840099982,0.821186236,0.031584821
20121004-17_m_44,level_one,1,level_four,1,2.662,0.017,2.651378464,2.650722826,2.649969849,2.651373802,0.000136009,0.027348281,0.000272114,0.054715993,0,0,0,0,0.1,1.89E-12,129,129.45935,37.06273167,0.013156809,0.00520118,0.000155885,0.024693217,0.035534664,0.023713821,2.703755749,1.23E-11,8182843253,0.995635156,2.47E-05,0.004973202,0.017,0.009,256,0.993083781,128.0472088,254.4472379,0.620479535,3.011787206,0.83672699,0.817837611,-0.011495536
20121004-17_m_44,level_zero,0,level_zero,0,2.667,0.019,2.65723834,2.6579375,2.656962264,2.657231807,0.000113636,0.019281984,0.000226998,0.03851739,0,0,0,0,0.1,9.72E-13,130,129.7687162,37.05205834,0.01315302,0.006073341,0.000658561,0.024133575,0.02630728,0.023119813,2.852701655,5.58E-12,16989976098,0.998364102,3.47E-05,0.005893396,0.019,0.011,256,0.994100921,128.1510127,254.6922249,0.10503738,3.117832677,0.839228247,0.817444303,0.000195312
20121004-17_m_44,level_two,2,level_four,1,2.646,0.013,2.638418765,2.639051613,2.638088757,2.638416045,0.000115057,0.030365098,0.00022984,0.060658018,0,0,0,0,0.1,1.20E-12,130,129.4646713,36.9070317,0.013101538,0.003959685,8.73E-05,0.041984293,0.039786004,0.039383604,2.594181251,7.43E-12,4170874974,0.993569195,1.44E-05,0.003789114,0.014,0.007,256,0.993556327,128.1547987,254.5199641,0.683532983,2.929007104,0.860653347,0.839216502,0.002734375
20121004-17_m_44,level_two,2,level_four,1,2.654,0.015,2.647324693,2.647603352,2.646567568,2.647320199,0.000129261,0.026493154,0.000258615,0.053005131,0,0,0,0,0.1,1.28E-12,131,130.323914,37.2005072,0.013205718,0.005083188,0.000213331,0.024551634,0.033290726,0.023706759,2.68038736,7.34E-12,17975974781,0.997016492,2.38E-05,0.004879048,0.015,0.009,256,0.993034477,128.103911,254.3646862,0.555428467,2.947170489,0.894171633,0.873071009,0.005078125
20121004-17_m_44,level_two,2,level_four,1,2.703,0.035,2.686423554,2.68608,2.685157609,2.686404331,0.000118608,0.01166857,0.0002373,0.02334543,0,0,0,0,0.1,1.03E-12,131,129.4487874,36.97501262,0.01312567,0.010658249,0.000312876,0.013126368,0.015512807,0.013551519,3.506501809,5.99E-12,17915969484,0.997439462,0.000103322,0.010164738,0.035,0.016,256,0.993111437,128.1006986,254.4524617,0.694561483,3.929353391,0.837814793,0.812044242,0.000111607
20121004-17_m_44,level_one,1,level_four,1,2.623,0.011,2.616975442,2.617430303,2.61645977,2.616974086,0.000120739,0.045308428,0.000241208,0.090515739,0,0,0,0,0.1,1.25E-12,131,130.1877546,37.2699399,0.013230366,0.002764733,0.000107296,0.036896255,0.057617816,0.030907779,2.162296299,7.41E-12,3197000131,0.988998409,7.10E-06,0.002664816,0.011,0.004,256,0.992930196,128.1377791,254.3012293,0.59523642,2.383948799,0.833107769,0.817120565,-0.0015625
20121004-17_m_44,level_zero,0,level_zero,0,2.777,0.084,2.750395736,2.747881148,2.754156977,2.750284345,0.000147727,0.00596693,0.00029556,0.011938099,0,0,0,0,0.1,2.47E-12,131,130.4692679,37.22141021,0.013213138,0.025754238,0.002223977,0.005207555,0.006160054,0.003986384,3.944203781,1.81E-11,42693159700,0.998377795,0.000612942,0.02475767,0.084,0.025,256,0.99237716,128.1087646,254.1994307,0.498550484,4.189884759,0.794499989,0.788502242,0.004185268
20121004-17_m_44,level_two,2,level_four,1,2.717,0.035,2.69786451,2.6993125,2.698446927,2.697845225,0.000114702,0.011242467,0.000229485,0.022492921,0,0,0,0,0.1,1.15E-12,130,129.5128739,37.01754292,0.013140768,0.010694543,0.000282938,0.01408455,0.015775614,0.013598857,3.530194984,7.24E-12,13968876944,0.997359466,0.000104092,0.010202539,0.035,0.019,256,0.99245283,128.0395799,254.2892172,0.698914982,4.033262149,0.754113987,0.731778121,0.001618304
20121004-17_m_44,level_two,2,level_four,1,2.638,0.018,2.628549395,2.62845614,2.627555556,2.628543841,0.000127841,0.023654622,0.000255773,0.047326051,0,0,0,0,0.1,1.15E-12,130,129.5861995,36.97198192,0.013124594,0.005662612,8.17E-05,0.024914999,0.029826532,0.024746114,2.922551496,6.25E-12,4271710824,0.995841988,2.92E-05,0.005404479,0.018,0.009,256,0.993227663,128.1079255,254.3678529,0.671339498,3.297735096,0.76939258,0.742612,-0.000725446
20121004-17_m_44,level_one,1,level_four,1,2.761,0.043,2.733656515,2.730813472,2.731571429,2.733621583,0.000150568,0.010893287,0.000301243,0.021794314,0,0,0,0,0.1,1.50E-12,130,129.1474219,36.95660003,0.013119134,0.014450864,0.000637766,0.0105959,0.011445046,0.009822788,3.505269493,8.47E-12,60310582372,0.998263936,0.000191051,0.013822107,0.043,0.022,256,0.992774432,128.1532817,254.3105291,0.443756485,3.771742006,0.773678927,0.746836351,0.015680804
20121004-17_m_44,level_zero,0,level_zero,0,2.72,0.042,2.693060853,2.69288172,2.689643312,2.693028044,0.000121804,0.009161187,0.000243694,0.018328883,0,0,0,0,0.1,1.26E-12,130,129.4075454,37.1834963,0.013199679,0.013882645,0.001178271,0.009410319,0.010170526,0.008779918,3.291109795,7.95E-12,65852599203,0.99881076,0.000176774,0.013295654,0.042,0.017,256,0.993124754,128.1944991,254.3606935,0.69463703,3.481598656,0.734197511,0.717486893,-0.008984375
20121004-17_m_44,level_two,2,level_four,1,2.743,0.043,2.716512639,2.716968354,2.717005025,2.716485268,0.000126776,0.010394166,0.000253286,0.020766591,0,0,0,0,0.1,1.09E-12,130,129.6726567,37.10267732,0.013170989,0.012779929,0.000565841,0.011132041,0.012779811,0.010676028,3.620130091,6.19E-12,30228586171,0.997567518,0.000148762,0.012196801,0.043,0.021,256,0.992595301,128.037155,254.3389554,0.662158577,4.096164048,0.796499696,0.791240631,0.000585937
20121004-17_m_44,level_one,1,level_four,1,2.709,0.056,2.68304373,2.683732984,2.68448951,2.682959531,0.000118608,0.005579034,0.0002373,0.011162032,0,0,0,0,0.1,1.31E-12,130,129.6294735,37.01233649,0.01313892,0.022258755,0.001610264,0.004092957,0.004882426,0.002816788,3.49260934,8.51E-12,8885818617,0.998963659,0.00045197,0.021259585,0.056,0.046,256,0.99302457,128.0573137,254.4578617,0.577402924,3.920641163,0.772649125,0.75399005,-0.002176339
20121004-17_m_44,level_zero,0,level_zero,0,2.677,0.021,2.664004484,2.664473282,2.663822368,2.663998935,0.000100497,0.018479351,0.000201066,0.036971832,0,0,0,0,0.1,9.17E-13,131,129.5905159,36.99399466,0.013132408,0.005656115,0.000374898,0.022513756,0.022826273,0.019592447,2.762103884,5.87E-12,3386283024,0.995653479,2.96E-05,0.005438349,0.021,0.008,256,0.994314524,128.1540885,254.759991,0.456414344,3.006737457,0.789292163,0.775968677,0.003180804
20121004-17_m_44,level_one,1,level_four,1,2.649,0.021,2.638282698,2.637149425,2.636047059,2.63827405,0.000122159,0.018081273,0.000244405,0.036175392,0,0,0,0,0.1,1.09E-12,131,130.2548564,37.24748138,0.013222393,0.006995667,0.000656255,0.0150324,0.021034094,0.014430943,2.918507127,6.01E-12,7096977567,0.998599619,4.56E-05,0.006756111,0.021,0.013,256,0.992931697,128.099687,254.4185037,0.621364402,3.216610692,0.823984526,0.807785428,-0.00234375
20121004-17_m_44,level_zero,0,level_zero,0,2.63,0.022,2.616339783,2.617170213,2.616582278,2.616331913,0.000106179,0.016542967,0.000212433,0.033097687,0,0,0,0,0.1,1.13E-12,130,129.314552,36.91477748,0.013104287,0.006699682,0.000339393,0.023412548,0.020941931,0.021226749,2.818900108,7.22E-12,30909391051,0.997465663,4.12E-05,0.006418376,0.022,0.011,256,0.993431435,128.1896059,254.4985964,0.400707275,3.068621554,0.842883439,0.824590579,-0.000390625
20121004-17_m_44,level_two,2,level_four,1,2.6,0.013,2.592818946,2.593786667,2.592803681,2.592815761,0.000111151,0.027348262,0.00022238,0.054715953,0,0,0,0,0.1,9.57E-13,130,129.5954708,36.98660676,0.013129786,0.004251354,0.000167227,0.040192392,0.03516403,0.037280799,2.608608352,5.32E-12,10517147840,0.994818918,1.65E-05,0.004064264,0.013,0.007,256,0.994885919,128.168303,254.8871726,0.669765434,2.930725157,0.876201301,0.846493022,-0.00625
20121004-17_m_44,level_two,2,level_four,1,2.589,0.027,2.568708109,2.568796703,2.566596273,2.568695776,0.000121804,0.015299092,0.000243694,0.030609053,0,0,0,0,0.1,1.54E-12,131,129.7704889,37.14459347,0.013185869,0.008287177,0.000939333,0.014422919,0.015351776,0.013278294,2.682059761,9.59E-12,6818712304,0.997803851,6.34E-05,0.007961517,0.027,0.007,256,0.993082433,128.0826093,254.4177419,0.763788826,2.905457712,0.840331946,0.82056691,0.003320312
20121004-17_m_44,level_two,2,level_four,1,2.652,0.028,2.63092828,2.632370588,2.6304875,2.630920838,0.000117543,0.018779578,0.000234813,0.037515742,0,0,0,0,0.1,1.23E-12,130,129.987904,37.14645811,0.013186531,0.00631654,0.001297134,0.025047749,0.022770592,0.022032346,2.929530539,7.47E-12,9670029253,0.997951402,3.92E-05,0.006259066,0.029,0.009,256,0.992897121,128.1219531,254.4053158,0.402707225,3.195282042,0.849649036,0.826723021,-0.015429688
